,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3198705,249,CASH_IN,66974.25,C802288546,31328.0,98302.25,C1950313114,476214.11,409239.86,0,0
5986119,408,CASH_IN,6143.87,C283114605,1970817.16,1976961.02,C836336212,572449.74,566305.88,0,0
1057989,96,CASH_IN,158440.94,C1888398611,1583238.25,1741679.19,C595994985,2306820.76,2148379.82,0,0
2510312,205,TRANSFER,429244.81,C237038030,51230.4,0.0,C653032071,686968.16,1116212.97,0,0
1135217,131,TRANSFER,1258660.29,C1972512363,0.0,0.0,C1191371193,5627334.72,6885995.02,0,0
247434,14,PAYMENT,506.12,C1624493813,0.0,0.0,M1857399980,0.0,0.0,0,0
5680321,397,CASH_OUT,31707.91,C681883945,0.0,0.0,C936207605,1646388.29,1678096.19,0,0
1466933,140,CASH_IN,169856.97,C1136040057,3489267.59,3659124.56,C229468029,8531123.63,8361266.66,0,0
1271887,135,CASH_OUT,139276.96,C846763717,0.0,0.0,C192596346,485426.76,624703.73,0,0
3149179,236,CASH_IN,316820.22,C1218123244,16841611.07,17158431.29,C425596487,6426946.78,6110126.56,0,0
5625519,395,CASH_OUT,113810.16,C291797189,8404.0,0.0,C6384548,4382222.05,4496032.21,0,0
5131439,356,PAYMENT,13017.16,C1137851275,19813.0,6795.84,M1408419180,0.0,0.0,0,0
3263928,251,CASH_OUT,88871.37,C716844512,0.0,0.0,C679239630,627823.37,716694.74,0,0
3465755,257,CASH_OUT,304266.12,C929989240,131843.0,0.0,C1222875010,0.0,304266.12,0,0
590382,33,CASH_OUT,240599.46,C2046745486,0.0,0.0,C1321978935,593999.6,834599.06,0,0
3232347,250,CASH_IN,133213.35,C1726832037,3050087.48,3183300.83,C513523299,10792610.94,10659397.59,0,0
4963299,351,CASH_IN,599785.71,C319680501,2579044.92,3178830.63,C361442324,648910.33,49124.63,0,0
5283119,372,PAYMENT,21313.85,C1366190731,20766.0,0.0,M1652904224,0.0,0.0,0,0
2033225,180,PAYMENT,23093.69,C1830920527,640381.0,617287.31,M518507602,0.0,0.0,0,0
2334823,188,PAYMENT,6019.13,C215602306,647341.13,641322.0,M1169380750,0.0,0.0,0,0
3824207,282,CASH_OUT,2960.26,C1582147588,28957.0,25996.74,C534062598,2392026.47,2394986.73,0,0
3012108,232,CASH_OUT,75918.39,C1873846989,0.0,0.0,C1699746994,378718.8,454637.18,0,0
145801,11,CASH_IN,234375.89,C594102409,1389096.13,1623472.03,C1099545481,380996.24,146620.35,0,0
175624,12,CASH_OUT,30486.32,C1565077003,235.0,0.0,C1984961027,0.0,319805.01,0,0
1845364,163,CASH_OUT,338068.8,C1177268057,21067.0,0.0,C730178541,0.0,185103.74,0,0
3688665,276,PAYMENT,72693.19,C116046390,102719.0,30025.81,M2058820604,0.0,0.0,0,0
2818615,225,CASH_IN,215042.82,C259349144,43916.0,258958.82,C978867563,151243.59,0.0,0,0
2488272,204,TRANSFER,353726.48,C1743619934,0.0,0.0,C1161494433,9532764.18,9886490.66,0,0
665629,36,CASH_OUT,274200.77,C1053792045,0.0,0.0,C316911823,808958.29,1083159.06,0,0
2816614,225,CASH_IN,102574.56,C1071618378,231853.0,334427.56,C359491277,123642.6,21068.03,0,0
1684204,159,CASH_OUT,284276.25,C2103273867,0.0,0.0,C152500175,291789.38,576065.63,0,0
3198603,249,TRANSFER,339457.16,C1428897936,200268.0,0.0,C1270046699,245158.83,584615.99,0,0
4735568,332,CASH_IN,93532.36,C904155076,99446.0,192978.36,C612927704,0.0,0.0,0,0
1574009,155,PAYMENT,5744.97,C538287224,0.0,0.0,M173006699,0.0,0.0,0,0
3924523,285,CASH_OUT,140359.26,C1629278930,0.0,0.0,C1592933171,5010783.88,5151143.14,0,0
1091507,129,PAYMENT,12258.74,C409666273,92547.0,80288.26,M2039703291,0.0,0.0,0,0
1251957,134,PAYMENT,67304.31,C369093202,85233.0,17928.69,M413875479,0.0,0.0,0,0
1585158,155,TRANSFER,2169649.45,C465489619,42402.0,0.0,C10863543,0.0,2169649.45,0,0
2812277,225,PAYMENT,33696.35,C168880228,169014.0,135317.65,M1171956361,0.0,0.0,0,0
796653,40,PAYMENT,6201.45,C392920873,14045.0,7843.55,M541883936,0.0,0.0,0,0
4294377,307,PAYMENT,21543.88,C293348139,11469.0,0.0,M808910873,0.0,0.0,0,0
5561014,384,PAYMENT,2802.93,C880684834,3150.0,347.07,M1448526361,0.0,0.0,0,0
1909834,166,CASH_IN,232665.85,C89004477,3038456.48,3271122.33,C1718470625,2193193.49,1960527.64,0,0
809555,40,PAYMENT,14982.19,C1555137848,0.0,0.0,M1210663121,0.0,0.0,0,0
1041848,94,PAYMENT,10105.21,C1597600799,174276.02,164170.81,M627443563,0.0,0.0,0,0
5960197,406,TRANSFER,473557.28,C961438585,16517.0,0.0,C534534602,1355337.8,1828895.08,0,0
828999,41,CASH_OUT,118582.94,C422285007,11413.0,0.0,C826162674,921242.98,1039825.91,0,0
4233081,306,CASH_IN,87628.47,C562191386,6114806.78,6202435.25,C537033502,3617751.63,3530123.16,0,0
4444860,323,PAYMENT,12110.86,C1083549964,0.0,0.0,M1905626365,0.0,0.0,0,0
3049490,234,PAYMENT,3745.53,C1485438896,0.0,0.0,M1832535826,0.0,0.0,0,0
6121408,538,CASH_OUT,52840.1,C1918650466,68559.0,15718.9,C1456542138,2534002.91,2586843.02,0,0
1734097,161,CASH_IN,110795.7,C787243157,5459723.55,5570519.25,C1349312629,1003146.61,892350.91,0,0
1445166,140,CASH_OUT,214720.08,C1524594878,36085.0,0.0,C1742047987,1165458.57,1380178.65,0,0
682432,36,CASH_IN,70352.83,C5068001,1731020.47,1801373.3,C1062650008,6277203.36,6206850.53,0,0
1957678,178,CASH_OUT,137029.06,C261352917,0.0,0.0,C669963492,346202.8,483231.86,0,0
5183335,360,PAYMENT,5392.69,C1020173605,230.0,0.0,M729958695,0.0,0.0,0,0
6079617,520,CASH_IN,350064.56,C2012129102,702290.52,1052355.08,C431146929,2515209.07,2165144.52,0,0
3296817,252,PAYMENT,13947.79,C630287150,151534.0,137586.21,M654199299,0.0,0.0,0,0
5947171,405,CASH_OUT,12391.64,C1105038752,0.0,0.0,C1095212399,23772.94,36164.58,0,0
1301804,136,CASH_OUT,65673.65,C1085489624,7346.0,0.0,C863219413,379506.69,445180.34,0,0
5064321,354,PAYMENT,2919.94,C2135498577,0.0,0.0,M1521963234,0.0,0.0,0,0
2847371,227,PAYMENT,28043.13,C1635721660,313754.0,285710.87,M807664915,0.0,0.0,0,0
5722609,398,PAYMENT,669.41,C974430670,0.0,0.0,M245852760,0.0,0.0,0,0
77157,10,CASH_OUT,101848.21,C1113459886,0.0,0.0,C1778300121,3685671.54,3824350.23,0,0
5454687,379,CASH_IN,224020.87,C756294952,30514.0,254534.87,C352071423,12497910.51,12273889.64,0,0
1566969,155,PAYMENT,1311.19,C1181715440,184864.0,183552.81,M1670539899,0.0,0.0,0,0
4071149,300,CASH_OUT,251689.53,C950693278,0.0,0.0,C592453946,407698.28,659387.81,0,0
3274194,251,CASH_OUT,362849.07,C1803323277,0.0,0.0,C195758805,637371.69,687057.82,0,0
5507644,380,PAYMENT,192.92,C516151488,10135.0,9942.08,M1287916014,0.0,0.0,0,0
4846394,347,CASH_OUT,76379.23,C917154149,11010.0,0.0,C1117704054,2267055.42,2343434.65,0,0
2396761,201,CASH_OUT,280884.4,C279009061,0.0,0.0,C225907196,1543495.69,1824380.08,0,0
3116026,236,PAYMENT,19987.32,C494285546,0.0,0.0,M1031696483,0.0,0.0,0,0
2333762,188,CASH_OUT,242632.37,C1431263299,11540.0,0.0,C1166118682,2711595.38,2954227.75,0,0
2914234,229,CASH_IN,327494.09,C753268954,201706.0,529200.09,C1893971963,3686440.24,3605314.92,0,0
2923714,229,PAYMENT,4276.71,C593355440,0.0,0.0,M571604735,0.0,0.0,0,0
326345,16,PAYMENT,3797.5,C1594419117,249074.0,245276.5,M1310025015,0.0,0.0,0,0
5652292,396,CASH_OUT,198840.5,C1839947443,106022.82,0.0,C510971321,3470442.53,3669283.02,0,0
5070161,355,CASH_OUT,72335.02,C1898048007,0.0,0.0,C253973854,3846364.82,3918699.84,0,0
5349073,375,CASH_OUT,180774.38,C848154929,566.0,0.0,C377496000,608231.86,789006.24,0,0
2106601,183,PAYMENT,1189.2,C640748135,0.0,0.0,M1664350248,0.0,0.0,0,0
888913,42,CASH_IN,222713.98,C908836807,10598503.72,10821217.7,C1230082414,4717210.33,4494496.35,0,0
1537326,154,CASH_OUT,197007.24,C863366892,0.0,0.0,C1795001907,862135.37,1059142.61,0,0
2879474,228,CASH_OUT,34330.21,C1422617221,0.0,0.0,C1914650190,2243204.82,2277535.03,0,0
1373189,138,CASH_OUT,71326.19,C59503184,0.0,0.0,C848644285,2184807.17,2256133.36,0,0
3837803,282,CASH_OUT,50399.77,C1618666809,41379.0,0.0,C45163345,0.0,50399.77,0,0
5141433,356,PAYMENT,1237.96,C528349471,30253.0,29015.04,M1956775297,0.0,0.0,0,0
593732,33,TRANSFER,523367.27,C1488011656,1945.0,0.0,C1220448880,0.0,523367.27,0,0
5562931,385,PAYMENT,4512.89,C1328460210,11218.0,6705.11,M1034257154,0.0,0.0,0,0
4971081,352,PAYMENT,14439.17,C1392218114,278.0,0.0,M529208905,0.0,0.0,0,0
267050,15,CASH_IN,78325.66,C388680079,4108242.33,4186567.99,C588068010,344797.02,713723.68,0,0
1042345,94,CASH_OUT,89403.9,C1167555250,103971.0,14567.1,C16081651,0.0,89403.9,0,0
2247185,186,PAYMENT,11467.44,C134896747,0.0,0.0,M1987813745,0.0,0.0,0,0
5135257,356,CASH_IN,300210.3,C915747041,2604446.29,2904656.59,C1456148580,2100654.93,1800444.63,0,0
5120279,356,CASH_OUT,138671.46,C1223395495,369.0,0.0,C326500554,213487.63,352159.09,0,0
2701236,211,CASH_OUT,154457.8,C235711453,0.0,0.0,C1250106111,209677.5,481038.75,0,0
66405,9,CASH_OUT,32060.35,C246571766,0.0,0.0,C2062841350,545772.63,0.0,0,0
820318,40,CASH_OUT,248176.86,C1079665776,654408.0,406231.14,C2045572288,767185.72,1015362.58,0,0
1646904,157,PAYMENT,21880.59,C1089014931,40832.0,18951.41,M1164054089,0.0,0.0,0,0
4749633,333,CASH_OUT,100555.38,C191852080,0.0,0.0,C2091838605,1132598.13,1233153.51,0,0
5155841,357,PAYMENT,7777.62,C1628839294,101531.0,93753.38,M826953262,0.0,0.0,0,0
2834426,226,TRANSFER,588043.57,C604755757,1120.0,0.0,C332769257,0.0,588043.57,0,0
2165921,184,CASH_IN,57047.78,C1332966688,1637751.14,1694798.92,C527804387,293788.46,236740.68,0,0
892925,42,CASH_IN,270723.28,C1564823149,11759131.64,12029854.92,C897299398,2459241.17,2188517.89,0,0
916388,43,PAYMENT,6491.07,C1762306134,289603.12,283112.05,M404468126,0.0,0.0,0,0
3586752,262,PAYMENT,3721.99,C644405046,19337.28,15615.3,M1729382653,0.0,0.0,0,0
3576987,261,TRANSFER,89051.2,C548032181,0.0,0.0,C290636223,1109028.32,1198079.52,0,0
2231384,186,CASH_IN,68880.05,C1667756227,85515.0,154395.05,C1374675830,0.0,0.0,0,0
3313628,252,CASH_OUT,415893.56,C662177376,233.0,0.0,C923059052,374695.09,790588.65,0,0
1903850,165,PAYMENT,17853.48,C1434362634,38704.0,20850.52,M787173939,0.0,0.0,0,0
813437,40,PAYMENT,27886.98,C113844937,101547.0,73660.02,M172585483,0.0,0.0,0,0
62527,9,PAYMENT,16315.67,C184991548,778450.71,762135.04,M1146971255,0.0,0.0,0,0
5909414,404,PAYMENT,11207.08,C850871432,0.0,0.0,M1036085561,0.0,0.0,0,0
3584820,261,CASH_OUT,173904.0,C12772578,198290.0,24386.0,C558426511,2803117.2,2977021.2,0,0
5516803,380,PAYMENT,455.51,C1496788905,0.0,0.0,M1044898562,0.0,0.0,0,0
4093021,301,CASH_OUT,119276.06,C1533129988,246945.69,127669.63,C2037352129,340871.42,460147.48,0,0
1033415,93,PAYMENT,7969.17,C739739870,0.0,0.0,M1491203366,0.0,0.0,0,0
4389806,321,CASH_OUT,13711.68,C436205913,0.0,0.0,C330233684,208977.55,222689.23,0,0
1764557,162,CASH_OUT,262851.42,C1186639562,0.0,0.0,C944743436,4254462.03,4517313.45,0,0
3961814,297,CASH_IN,437050.75,C1520851959,380.0,437430.75,C294182390,0.0,0.0,0,0
1412371,139,CASH_OUT,31835.28,C833356851,75443.0,43607.72,C997834489,447.87,32283.15,0,0
1295906,136,PAYMENT,4824.85,C956110886,33798.0,28973.15,M1145896475,0.0,0.0,0,0
5165449,358,PAYMENT,24822.97,C257091814,7782.0,0.0,M1637080121,0.0,0.0,0,0
2050538,181,CASH_OUT,433520.75,C206680020,185438.23,0.0,C1664619328,1344352.22,1777872.96,0,0
1081674,129,CASH_IN,248355.47,C416073451,79170.0,327525.47,C1778584675,371777.35,84868.47,0,0
2776832,214,PAYMENT,32996.73,C1982826687,0.0,0.0,M1706093427,0.0,0.0,0,0
6108526,525,PAYMENT,30075.04,C350475583,94837.0,64761.96,M817139998,0.0,0.0,0,0
1778530,162,CASH_OUT,284816.69,C768082660,0.0,0.0,C414039039,795330.31,1080147.0,0,0
4557141,327,CASH_OUT,409230.5,C224475015,9752.0,0.0,C1900960492,0.0,409230.5,0,0
5060649,354,CASH_OUT,445574.08,C191838490,0.0,0.0,C526620858,3925044.24,4370618.32,0,0
724596,37,CASH_IN,71168.73,C2099004716,5264395.66,5335564.39,C1748881350,641602.84,1032794.26,0,0
5246891,371,CASH_OUT,37623.72,C1098203183,0.0,0.0,C721769703,1555143.25,1857475.5,0,0
4997527,352,TRANSFER,47871.43,C1763806969,9289.0,0.0,C1544558297,2398590.47,2446461.9,0,0
2272298,187,CASH_IN,33021.65,C1820087769,5656.0,38677.65,C1311502521,15424.0,0.0,0,0
1227934,133,PAYMENT,5353.96,C1314429015,69217.6,63863.65,M58229529,0.0,0.0,0,0
5153622,357,CASH_IN,6039.35,C1270516362,30422.0,36461.35,C1180892781,5986550.39,5980511.04,0,0
4240476,306,PAYMENT,5190.36,C675987676,147629.43,142439.07,M162017603,0.0,0.0,0,0
3246175,250,CASH_IN,20098.86,C1405959161,0.0,20098.86,C1464340927,153562.76,133463.9,0,0
3289918,252,PAYMENT,16881.81,C1497089987,19112.0,2230.19,M294791969,0.0,0.0,0,0
1450278,140,PAYMENT,13072.86,C2035026359,0.0,0.0,M932607509,0.0,0.0,0,0
4092866,301,PAYMENT,36013.79,C747378561,290475.84,254462.05,M928235325,0.0,0.0,0,0
63652,9,CASH_IN,667108.91,C364177749,5857295.97,6524404.87,C1661736346,2587765.39,1509285.86,0,0
2405155,202,CASH_IN,53062.73,C36058479,11403784.71,11456847.44,C546173035,132978.63,79915.9,0,0
2129514,183,PAYMENT,7447.76,C68966568,37460.0,30012.24,M1370585492,0.0,0.0,0,0
6297990,681,CASH_IN,99995.74,C141200102,20690.0,120685.74,C311393805,0.0,0.0,0,0
4739977,332,CASH_IN,5304.2,C2010400778,2955481.65,2960785.85,C1286802191,970696.66,965392.45,0,0
443545,19,CASH_OUT,206927.39,C51054457,134.0,0.0,C1593703392,13035780.98,13242708.38,0,0
2244872,186,CASH_IN,65179.95,C733167331,6259.0,71438.95,C736439777,226634.73,161454.78,0,0
1860584,164,CASH_IN,82725.99,C1280787103,740.0,83465.99,C884354984,392444.9,309718.91,0,0
892393,42,CASH_OUT,273404.31,C834307547,0.0,0.0,C251859483,799761.28,1073165.6,0,0
6263555,612,PAYMENT,13842.0,C1988691942,63326.84,49484.84,M347042030,0.0,0.0,0,0
5772375,400,TRANSFER,838749.46,C1502834296,0.0,0.0,C1850390744,5545389.02,6384138.48,0,0
663304,36,CASH_OUT,177521.3,C815826285,0.0,0.0,C1787994082,667288.87,844810.17,0,0
2602631,208,CASH_IN,92624.45,C1751934606,12630225.74,12722850.19,C832810456,94097.98,1473.53,0,0
3298733,252,TRANSFER,1319082.46,C1100854602,2137.0,0.0,C1342110182,0.0,1319082.46,0,0
3426572,256,CASH_OUT,226599.37,C642040678,0.0,0.0,C454889708,542507.31,769106.68,0,0
3065818,234,CASH_IN,83712.22,C1828408002,5899429.76,5983141.98,C1222971085,110749.39,27037.17,0,0
3934502,285,PAYMENT,4555.68,C1782754263,0.0,0.0,M1195355666,0.0,0.0,0,0
3063061,234,PAYMENT,27280.47,C1767359110,0.0,0.0,M433909122,0.0,0.0,0,0
2944688,230,PAYMENT,5932.38,C1901576998,10890.0,4957.62,M725993909,0.0,0.0,0,0
4991144,352,CASH_OUT,283082.22,C666900320,0.0,0.0,C897068398,7463512.41,7746594.62,0,0
69097,9,CASH_IN,132168.02,C1687414828,24897332.67,25029500.69,C1226372269,11331050.09,12932851.94,0,0
5526753,381,PAYMENT,6405.4,C10107540,47666.71,41261.31,M272281882,0.0,0.0,0,0
838620,41,PAYMENT,4503.67,C1343109458,70040.0,65536.33,M1194400799,0.0,0.0,0,0
5009383,353,CASH_OUT,255732.76,C1454436303,67566.0,0.0,C1174406024,0.0,255732.76,0,0
1126439,131,CASH_OUT,203321.22,C1484897170,69609.26,0.0,C1519537426,446959.78,650281.0,0,0
294135,15,PAYMENT,2421.77,C867277621,0.0,0.0,M834971424,0.0,0.0,0,0
3205712,249,CASH_IN,116368.78,C401383822,8068298.98,8184667.76,C455666694,854243.66,737874.88,0,0
3741158,279,CASH_OUT,195326.8,C1142995703,0.0,0.0,C511169970,1139592.62,1334919.42,0,0
5198311,369,PAYMENT,10509.59,C892954746,82766.48,72256.9,M601764493,0.0,0.0,0,0
1217942,133,CASH_OUT,295056.68,C940297327,0.0,0.0,C1683003443,13377542.0,13672598.68,0,0
453052,19,CASH_IN,47267.9,C356653243,133026.04,180293.95,C483474087,366890.37,270022.3,0,0
4879176,348,CASH_OUT,229008.83,C190052201,0.0,0.0,C2023412258,1044386.82,1273395.65,0,0
3591749,262,CASH_OUT,160884.63,C458034716,75889.0,0.0,C568882280,823855.29,984739.92,0,0
5624221,395,CASH_OUT,246792.11,C477072390,0.0,0.0,C1930946430,1417626.72,1664418.83,0,0
4131328,302,CASH_OUT,24741.53,C1234189143,0.0,0.0,C1674077443,1043830.34,1068571.86,0,0
3553914,260,PAYMENT,4988.24,C567059823,0.0,0.0,M54976361,0.0,0.0,0,0
5306881,373,PAYMENT,18396.9,C1918396359,0.0,0.0,M1491529992,0.0,0.0,0,0
3697755,277,CASH_OUT,147225.9,C199094792,10519.0,0.0,C835056828,88734.9,235960.8,0,0
78672,10,CASH_OUT,44096.22,C2108180480,273712.85,229616.63,C342774175,662326.17,706422.39,0,0
1791153,162,CASH_IN,26931.8,C1396479069,1187657.79,1214589.59,C1058680466,288906.74,261974.93,0,0
936459,43,CASH_OUT,678.91,C602286678,0.0,0.0,C1956433714,0.0,678.91,0,0
3775713,280,CASH_IN,73945.08,C180481621,14470.0,88415.08,C384962002,0.0,0.0,0,0
4828492,347,CASH_IN,56454.83,C1284106755,8806.0,65260.83,C2106272584,100385.12,43930.29,0,0
3396261,255,TRANSFER,563707.56,C1712509448,572353.5,8645.94,C481060412,1222678.25,1786385.8,0,0
3893738,284,CASH_OUT,142352.22,C1738034006,304229.0,161876.78,C658368471,0.0,142352.22,0,0
2484362,204,PAYMENT,8342.26,C2070812359,0.0,0.0,M198392737,0.0,0.0,0,0
668088,36,CASH_OUT,26453.2,C1010376976,0.0,0.0,C1979830132,44594.74,71047.94,0,0
1700672,159,PAYMENT,7204.6,C385337872,0.0,0.0,M823768532,0.0,0.0,0,0
4273564,307,CASH_IN,29708.17,C1135016274,2842690.09,2872398.26,C1400795816,114185.66,84477.48,0,0
4494631,325,PAYMENT,4885.79,C518760157,63370.0,58484.21,M1447036213,0.0,0.0,0,0
2266221,187,CASH_OUT,328442.16,C703531047,107649.0,0.0,C1860071136,1436292.48,1764734.65,0,0
6321334,688,PAYMENT,3193.73,C1628949303,74072.07,70878.34,M1739332979,0.0,0.0,0,0
5402881,377,CASH_IN,360750.19,C867593805,2275600.4,2636350.58,C1921459659,2891146.56,2530396.38,0,0
1777846,162,CASH_IN,144290.56,C1221096471,397.0,144687.56,C1692810764,0.0,0.0,0,0
1905065,165,CASH_OUT,76358.23,C1043184716,0.0,0.0,C674398528,384266.69,460624.92,0,0
2899889,228,PAYMENT,35258.48,C2005596097,70891.0,35632.52,M495403167,0.0,0.0,0,0
2886946,228,CASH_OUT,336273.44,C1820737402,34.0,0.0,C883978185,0.0,336273.44,0,0
5951635,405,PAYMENT,15217.37,C1685686585,99676.0,84458.63,M1977766683,0.0,0.0,0,0
657803,35,CASH_IN,163625.25,C880071329,380908.06,544533.31,C560727986,477334.89,313709.63,0,0
4532149,326,CASH_IN,45175.43,C1751724178,28145.0,73320.43,C515254621,739291.0,694115.58,0,0
3113400,235,PAYMENT,2804.74,C301663784,214314.39,211509.65,M1348685312,0.0,0.0,0,0
6155599,548,PAYMENT,2663.29,C1036489754,4459.0,1795.71,M1307976389,0.0,0.0,0,0
4601117,329,TRANSFER,164258.11,C497129719,2336.43,0.0,C1795522494,864255.34,1028513.45,0,0
216638,13,CASH_OUT,364905.55,C2081152899,236.0,0.0,C2007416219,1562997.44,1927902.99,0,0
459936,19,TRANSFER,895959.4,C269498274,10889.0,0.0,C967056279,49757.97,945717.37,0,0
3234869,250,CASH_IN,186923.72,C668114535,526606.67,713530.39,C1045774826,338486.11,151562.38,0,0
1518904,153,PAYMENT,982.87,C1555787957,52966.0,51983.13,M1370685752,0.0,0.0,0,0
32720,8,CASH_IN,127409.64,C664129315,12350219.43,12477629.07,C1538264524,821795.03,1261284.59,0,0
4189268,305,TRANSFER,1541052.89,C780082867,0.0,0.0,C528758754,3119699.4,4660752.29,0,0
5227292,370,CASH_OUT,236099.58,C1294947292,0.0,0.0,C2103704425,11129530.46,11365630.04,0,0
6268669,617,PAYMENT,8090.4,C1563338583,0.0,0.0,M1435903103,0.0,0.0,0,0
4865018,348,CASH_OUT,253649.12,C1018342595,10003.0,0.0,C1979356301,108717.82,362366.95,0,0
2554936,206,CASH_OUT,139050.23,C161893535,0.0,0.0,C936092658,432187.0,571237.23,0,0
2224912,186,CASH_IN,19038.46,C36558408,7503436.71,7522475.17,C1933154474,708727.29,545212.77,0,0
3060190,234,CASH_OUT,284319.6,C1198702632,18879.0,0.0,C1960970466,110840.16,395159.76,0,0
1832605,163,CASH_OUT,86362.33,C1022664190,52046.0,0.0,C765596986,29996.12,116358.45,0,0
2811987,225,CASH_OUT,454130.52,C1898738838,93896.89,0.0,C1219120382,819200.07,1273330.58,0,0
5583290,394,PAYMENT,26774.31,C443018730,10438.0,0.0,M1354991217,0.0,0.0,0,0
1656250,158,CASH_OUT,325563.67,C2116446794,0.0,0.0,C1180379126,1308205.5,1633769.17,0,0
4467926,324,PAYMENT,18465.36,C438431360,79279.26,60813.9,M1482241941,0.0,0.0,0,0
3260807,251,CASH_OUT,105725.4,C1797169640,0.0,0.0,C455402776,123290.77,229016.17,0,0
5007768,353,CASH_IN,172119.09,C778824120,4356114.72,4528233.81,C324437700,2329569.99,2157450.9,0,0
1877538,164,CASH_OUT,1782.96,C680877817,32240.0,30457.04,C1496160585,80714.95,82497.91,0,0
139399,11,PAYMENT,39986.84,C72107875,955746.35,915759.51,M100326652,0.0,0.0,0,0
1470171,141,CASH_IN,41999.32,C122954171,9309237.92,9351237.23,C923776152,43468.56,1469.24,0,0
2210578,186,CASH_OUT,60870.32,C1812279349,0.0,0.0,C1778206800,1229835.52,1290705.83,0,0
5425401,378,CASH_OUT,84821.93,C1856654135,291.0,0.0,C1096949217,467016.73,551838.67,0,0
367035,17,TRANSFER,401419.85,C641901288,0.0,0.0,C85396628,5219798.9,7098187.44,0,0
4386384,312,CASH_OUT,170295.76,C829005242,70245.42,0.0,C796577966,302031.42,472327.18,0,0
2326636,188,CASH_IN,86888.1,C1439815143,33156.0,120044.1,C312018721,0.0,0.0,0,0
4147801,303,CASH_IN,230324.64,C1534685390,6941181.66,7171506.3,C788617918,2644149.91,2413825.26,0,0
5782145,400,PAYMENT,12869.5,C1624288734,426.0,0.0,M410330359,0.0,0.0,0,0
2552663,206,TRANSFER,163150.05,C1452259401,32171.0,0.0,C1389443910,1777009.23,2655334.9,0,0
4337027,308,CASH_OUT,66130.21,C1144856172,0.0,0.0,C1574575239,4141292.49,4207422.7,0,0
126730,11,PAYMENT,8369.24,C95504582,658166.77,649797.52,M28430095,0.0,0.0,0,0
6194723,573,CASH_OUT,20674.18,C1531631932,73686.05,53011.88,C631843818,98968.88,119643.06,0,0
6258547,599,PAYMENT,1410.06,C191731160,0.0,0.0,M2084668900,0.0,0.0,0,0
2580269,207,PAYMENT,13394.18,C614845309,0.0,0.0,M241172706,0.0,0.0,0,0
4819248,346,CASH_IN,254420.09,C1023763240,3240291.83,3494711.92,C1875748744,823664.92,569244.83,0,0
981440,44,CASH_IN,232245.86,C776291803,1916841.34,2149087.2,C1391592856,4950687.96,4718442.1,0,0
5308399,373,CASH_OUT,176483.27,C2080098144,0.0,0.0,C411750617,1518954.68,1695437.96,0,0
2067587,181,CASH_IN,232541.51,C1753569263,1704364.47,1936905.98,C1464758556,238478.68,5937.17,0,0
5711429,398,CASH_OUT,61817.84,C2125283525,0.0,0.0,C1599339249,3114110.39,3175928.23,0,0
5569483,393,CASH_OUT,62132.63,C1189302944,0.0,0.0,C936047452,2962114.58,3024247.2,0,0
4018914,299,PAYMENT,7754.65,C324187801,0.0,0.0,M1611556658,0.0,0.0,0,0
3884900,283,CASH_OUT,228448.67,C1530776333,30301.0,0.0,C336374574,696619.44,925068.11,0,0
954695,44,CASH_OUT,54623.07,C1848307048,1665.0,0.0,C443938756,1283969.95,1338593.02,0,0
193619,13,TRANSFER,514451.11,C1551068556,0.0,0.0,C1255395942,1971645.78,3496531.24,0,0
3061547,234,PAYMENT,23643.88,C878223310,360629.65,336985.78,M1043439870,0.0,0.0,0,0
817522,40,CASH_OUT,261475.28,C1071551464,105042.0,0.0,C1583935419,127053.31,388528.59,0,0
3712601,277,TRANSFER,339613.64,C199350313,0.0,0.0,C624684165,3787009.7,4126623.34,0,0
2760982,213,CASH_OUT,126170.18,C56987162,0.0,0.0,C1749814209,4774903.68,4901073.86,0,0
5712679,398,CASH_OUT,72518.0,C1203956657,15922.0,0.0,C156370590,10124874.99,10197392.99,0,0
5952012,405,TRANSFER,68523.37,C323597985,177.0,0.0,C696987094,193488.12,262011.49,0,0
1266953,135,PAYMENT,6611.73,C1337066952,0.0,0.0,M33862688,0.0,0.0,0,0
685450,36,CASH_OUT,26462.94,C980971515,26713.0,250.06,C303379484,921150.7,1030309.07,0,0
5827852,402,PAYMENT,2509.04,C1057333316,853102.95,850593.91,M1114386462,0.0,0.0,0,0
4069427,300,PAYMENT,11094.72,C447986852,0.0,0.0,M194714663,0.0,0.0,0,0
2903819,228,CASH_IN,68028.01,C1590608060,8599844.35,8667872.35,C1180540110,1118301.44,1050273.43,0,0
1203237,133,CASH_OUT,153404.58,C1174947365,0.0,0.0,C1524500299,2307486.53,2460891.11,0,0
6212384,588,CASH_IN,47006.87,C803975866,4437902.32,4484909.19,C102764421,1266746.73,1219739.86,0,0
3735937,278,TRANSFER,206897.38,C495538609,297733.0,90835.62,C1228510596,0.0,206897.38,0,0
1694134,159,CASH_OUT,226676.02,C1836747489,0.0,0.0,C354592806,650471.55,877147.57,0,0
3617137,273,CASH_IN,25043.58,C1277415038,33257.0,58300.58,C555953775,103950.92,78907.34,0,0
2010484,180,CASH_IN,96675.66,C92049595,106686.0,203361.66,C471663859,0.0,0.0,0,0
